,loss,acc,categorical_accuracy,top_k_categorical_accuracy,precision_3,recall_3,true_positives_3,true_negatives_3,false_positives_3,false_negatives_3,val_loss,val_acc,val_categorical_accuracy,val_top_k_categorical_accuracy,val_precision_3,val_recall_3,val_true_positives_3,val_true_negatives_3,val_false_positives_3,val_false_negatives_3,lr
0,10.593432426452637,0.12034987658262253,0.12034987658262253,0.4025714099407196,0.19998693466186523,0.5465348362922668,15315.0,584432.0,61265.0,12707.0,10.66999340057373,0.15339232981204987,0.15339232981204987,0.43489253520965576,0.23142294585704803,0.4600670337677002,3295.0,150378.0,10943.0,3867.0,0.009999999776482582
1,10.43980884552002,0.13721150159835815,0.13721150159835815,0.39856675267219543,0.2360243797302246,0.45728355646133423,12814.0,604220.0,41477.0,15208.0,10.682689666748047,0.15339232981204987,0.15339232981204987,0.380109578371048,0.2525465190410614,0.41887742280960083,3000.0,152442.0,8879.0,4162.0,0.009999999776482582
2,10.402722358703613,0.14416693150997162,0.14416693150997162,0.4005690813064575,0.24356205761432648,0.43472984433174133,12182.0,607863.0,37834.0,15840.0,10.631036758422852,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2536030411720276,0.420134037733078,3009.0,152465.0,8856.0,4153.0,0.009999999776482582
3,10.399691581726074,0.14448308944702148,0.14448308944702148,0.40404680371284485,0.25039511919021606,0.4127114415168762,11565.0,611075.0,34622.0,16457.0,10.6013822555542,0.15339232981204987,0.15339232981204987,0.40286555886268616,0.23978087306022644,0.47668248414993286,3414.0,150497.0,10824.0,3748.0,0.009999999776482582
4,10.391663551330566,0.14448308944702148,0.14448308944702148,0.39761829376220703,0.24983695149421692,0.4101063311100006,11492.0,611191.0,34506.0,16530.0,10.618135452270508,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.009999999776482582
5,10.391162872314453,0.14448308944702148,0.14448308944702148,0.3977236747741699,0.2557847201824188,0.39212048053741455,10988.0,613727.0,31970.0,17034.0,10.621383666992188,0.15339232981204987,0.15339232981204987,0.380109578371048,0.23978087306022644,0.47668248414993286,3414.0,150497.0,10824.0,3748.0,0.009999999776482582
6,10.381744384765625,0.14448308944702148,0.14448308944702148,0.40478450059890747,0.25065797567367554,0.40104204416275024,11238.0,612101.0,33596.0,16784.0,10.598518371582031,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2969486713409424,0.2989388406276703,2141.0,156252.0,5069.0,5021.0,0.009999999776482582
7,10.375619888305664,0.14448308944702148,0.14448308944702148,0.4053114056587219,0.2582200765609741,0.3878737986087799,10869.0,614474.0,31223.0,17153.0,10.617271423339844,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2536030411720276,0.420134037733078,3009.0,152465.0,8856.0,4153.0,0.009999999776482582
8,10.37307357788086,0.14448308944702148,0.14448308944702148,0.40773525834083557,0.2632412314414978,0.3678538203239441,10308.0,616847.0,28850.0,17714.0,10.633150100708008,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.009999999776482582
9,10.369964599609375,0.14448308944702148,0.14448308944702148,0.407313734292984,0.25986412167549133,0.38216400146484375,10709.0,615196.0,30501.0,17313.0,10.602551460266113,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.009999999776482582
10,10.365424156188965,0.14448308944702148,0.14448308944702148,0.4037306308746338,0.2693553566932678,0.3501177728176117,9811.0,619084.0,26613.0,18211.0,10.605752944946289,0.15339232981204987,0.15339232981204987,0.35524651408195496,0.29512572288513184,0.2933538258075714,2101.0,156303.0,5018.0,5061.0,0.009048373438417912
11,10.35820484161377,0.14448308944702148,0.14448308944702148,0.40784066915512085,0.27239540219306946,0.34615659713745117,9700.0,619787.0,25910.0,18322.0,10.587546348571777,0.15339232981204987,0.15339232981204987,0.380109578371048,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.008187306113541126
12,10.3541259765625,0.14448308944702148,0.14448308944702148,0.4025714099407196,0.26284655928611755,0.36945971846580505,10353.0,616662.0,29035.0,17669.0,10.599340438842773,0.15339232981204987,0.15339232981204987,0.380109578371048,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.0074081807397305965
13,10.347541809082031,0.14448308944702148,0.14448308944702148,0.3987775444984436,0.2709372043609619,0.3471558094024658,9728.0,619520.0,26177.0,18294.0,10.594778060913086,0.15339232981204987,0.15339232981204987,0.380109578371048,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.00670319888740778
14,10.347684860229492,0.14448308944702148,0.14448308944702148,0.40236061811447144,0.2659580111503601,0.35625579953193665,9983.0,618144.0,27553.0,18039.0,10.576542854309082,0.15339232981204987,0.15339232981204987,0.389801949262619,0.3277014493942261,0.24643954634666443,1765.0,157700.0,3621.0,5397.0,0.006065304856747389
15,10.342991828918457,0.14448308944702148,0.14448308944702148,0.4075244963169098,0.27974626421928406,0.3304903209209442,9261.0,621853.0,23844.0,18761.0,10.590516090393066,0.15339232981204987,0.15339232981204987,0.380109578371048,0.29512572288513184,0.2933538258075714,2101.0,156303.0,5018.0,5061.0,0.005488114431500435
