,loss,acc,categorical_accuracy,top_k_categorical_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,val_loss,val_acc,val_categorical_accuracy,val_top_k_categorical_accuracy,val_precision,val_recall,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,lr
0,10.595335960388184,0.13036146759986877,0.13036146759986877,0.42017072439193726,0.1952964812517166,0.5473556518554688,15338.0,582498.0,63199.0,12684.0,10.765351295471191,0.15339232981204987,0.15339232981204987,0.380109578371048,0.23978087306022644,0.47668248414993286,3414.0,150497.0,10824.0,3748.0,0.009999999776482582
1,10.472152709960938,0.14448308944702148,0.14448308944702148,0.41627147793769836,0.22574713826179504,0.4995003938674927,13997.0,597691.0,48006.0,14025.0,10.653629302978516,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2536030411720276,0.420134037733078,3009.0,152465.0,8856.0,4153.0,0.009999999776482582
2,10.43993854522705,0.14448308944702148,0.14448308944702148,0.3967752158641815,0.23896262049674988,0.4485047459602356,12568.0,605671.0,40026.0,15454.0,10.638504981994629,0.15339232981204987,0.15339232981204987,0.380109578371048,0.23978087306022644,0.47668248414993286,3414.0,150497.0,10824.0,3748.0,0.009999999776482582
3,10.416475296020508,0.14448308944702148,0.14448308944702148,0.39382442831993103,0.24055977165699005,0.43922632932662964,12308.0,606841.0,38856.0,15714.0,10.637292861938477,0.15339232981204987,0.15339232981204987,0.3969658613204956,0.2336704581975937,0.46453505754470825,3327.0,150410.0,10911.0,3835.0,0.009999999776482582
4,10.405542373657227,0.14448308944702148,0.14448308944702148,0.40035831928253174,0.2444951832294464,0.427949458360672,11992.0,608641.0,37056.0,16030.0,10.643163681030273,0.15339232981204987,0.15339232981204987,0.40286555886268616,0.24820901453495026,0.4111979901790619,2945.0,152401.0,8920.0,4217.0,0.009999999776482582
5,10.395164489746094,0.14448308944702148,0.14448308944702148,0.39930444955825806,0.24848248064517975,0.4090357720851898,11462.0,611031.0,34666.0,16560.0,10.617490768432617,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.23978087306022644,0.47668248414993286,3414.0,150497.0,10824.0,3748.0,0.009999999776482582
6,10.402835845947266,0.14448308944702148,0.14448308944702148,0.39930444955825806,0.24569939076900482,0.4271286725997925,11969.0,608952.0,36745.0,16053.0,10.620013236999512,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2536030411720276,0.420134037733078,3009.0,152465.0,8856.0,4153.0,0.009999999776482582
7,10.391223907470703,0.14448308944702148,0.14448308944702148,0.39740753173828125,0.25623488426208496,0.39304831624031067,11014.0,613727.0,31970.0,17008.0,10.619132041931152,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2651706635951996,0.35143813490867615,2517.0,154346.0,6975.0,4645.0,0.009999999776482582
8,10.393362045288086,0.14448308944702148,0.14448308944702148,0.3979344367980957,0.24964436888694763,0.4070730209350586,11407.0,611411.0,34286.0,16615.0,10.634264945983887,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.009999999776482582
9,10.387592315673828,0.14448308944702148,0.14448308944702148,0.40099063515663147,0.2543080449104309,0.38919419050216675,10906.0,613718.0,31979.0,17116.0,10.607671737670898,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2536030411720276,0.420134037733078,3009.0,152465.0,8856.0,4153.0,0.009999999776482582
