,loss,acc,categorical_accuracy,top_k_categorical_accuracy,precision_8,recall_8,true_positives_8,true_negatives_8,false_positives_8,false_negatives_8,val_loss,val_acc,val_categorical_accuracy,val_top_k_categorical_accuracy,val_precision_8,val_recall_8,val_true_positives_8,val_true_negatives_8,val_false_positives_8,val_false_negatives_8,lr
0,10.643356323242188,0.1404784470796585,0.1404784470796585,0.41932764649391174,0.19407518208026886,0.5564199686050415,15592.0,580949.0,64748.0,12430.0,10.826455116271973,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2122313529253006,0.5625523328781128,4029.0,146366.0,14955.0,3133.0,0.009999999776482582
1,10.562712669372559,0.14205922186374664,0.14205922186374664,0.3790704905986786,0.21736589074134827,0.5308329463005066,14875.0,592139.0,53558.0,13147.0,10.800418853759766,0.10788031667470932,0.10788031667470932,0.4412136673927307,0.2181686908006668,0.5060039162635803,3624.0,148334.0,12987.0,3538.0,0.009999999776482582
2,10.549360275268555,0.11760986596345901,0.11760986596345901,0.4053114056587219,0.21777468919754028,0.5244094133377075,14695.0,592914.0,52783.0,13327.0,10.831133842468262,0.15339232981204987,0.15339232981204987,0.4395280182361603,0.21750646829605103,0.5044680237770081,3613.0,148323.0,12998.0,3549.0,0.009999999776482582
3,10.606012344360352,0.13415533304214478,0.13415533304214478,0.39846137166023254,0.21481481194496155,0.5340089797973633,14964.0,591001.0,54696.0,13058.0,10.921998023986816,0.15339232981204987,0.15339232981204987,0.380109578371048,0.2122313529253006,0.5625523328781128,4029.0,146366.0,14955.0,3133.0,0.009999999776482582
4,10.629585266113281,0.14458847045898438,0.14458847045898438,0.4081568121910095,0.21358036994934082,0.5302619338035583,14859.0,590985.0,54712.0,13163.0,10.998104095458984,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.19506484270095825,0.5816810727119446,4166.0,144130.0,17191.0,2996.0,0.009999999776482582
5,10.611540794372559,0.14448308944702148,0.14448308944702148,0.4100537598133087,0.21513114869594574,0.5312254428863525,14886.0,591388.0,54309.0,13136.0,10.769250869750977,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2246703952550888,0.5210834741592407,3732.0,148442.0,12879.0,3430.0,0.009999999776482582
6,10.590103149414062,0.14448308944702148,0.14448308944702148,0.40099063515663147,0.2172781080007553,0.5271215438842773,14771.0,592486.0,53211.0,13251.0,10.812252044677734,0.15339232981204987,0.15339232981204987,0.380109578371048,0.22340618073940277,0.5181513428688049,3711.0,148421.0,12900.0,3451.0,0.009999999776482582
7,10.604533195495605,0.14448308944702148,0.14448308944702148,0.3962482810020447,0.21780239045619965,0.5236600041389465,14674.0,592998.0,52699.0,13348.0,10.876673698425293,0.15339232981204987,0.15339232981204987,0.35524651408195496,0.2122313529253006,0.5625523328781128,4029.0,146366.0,14955.0,3133.0,0.009999999776482582
8,10.601665496826172,0.14448308944702148,0.14448308944702148,0.40035831928253174,0.2167184054851532,0.5256940722465515,14731.0,592455.0,53242.0,13291.0,10.890643119812012,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.21377401053905487,0.49581122398376465,3551.0,148261.0,13060.0,3611.0,0.009999999776482582
9,10.580787658691406,0.14448308944702148,0.14448308944702148,0.4113183617591858,0.21400126814842224,0.5292984247207642,14832.0,591221.0,54476.0,13190.0,10.807428359985352,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2246703952550888,0.5210834741592407,3732.0,148442.0,12879.0,3430.0,0.009999999776482582
10,10.594380378723145,0.14458847045898438,0.14458847045898438,0.40689218044281006,0.21686337888240814,0.5245521664619446,14699.0,592616.0,53081.0,13323.0,10.830472946166992,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2246703952550888,0.5210834741592407,3732.0,148442.0,12879.0,3430.0,0.009048373438417912
11,10.5570707321167,0.1443776935338974,0.1443776935338974,0.4006744623184204,0.2136671245098114,0.5317964553833008,14902.0,590855.0,54842.0,13120.0,10.799412727355957,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.22340618073940277,0.5181513428688049,3711.0,148421.0,12900.0,3451.0,0.008187306113541126
12,10.524895668029785,0.14311307668685913,0.14311307668685913,0.40899989008903503,0.21805010735988617,0.5274070501327515,14779.0,592698.0,52999.0,13243.0,10.819798469543457,0.15339232981204987,0.15339232981204987,0.380109578371048,0.25267595052719116,0.41859814524650574,2998.0,152454.0,8867.0,4164.0,0.0074081807397305965
13,10.50734806060791,0.14364001154899597,0.14364001154899597,0.3998313844203949,0.21726903319358826,0.5238741040229797,14680.0,592811.0,52886.0,13342.0,10.72946834564209,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.22340618073940277,0.5181513428688049,3711.0,148421.0,12900.0,3451.0,0.00670319888740778
14,10.481700897216797,0.1443776935338974,0.1443776935338974,0.4074191153049469,0.22182540595531464,0.5142388343811035,14410.0,595146.0,50551.0,13612.0,10.762067794799805,0.15339232981204987,0.15339232981204987,0.380109578371048,0.2122313529253006,0.5625523328781128,4029.0,146366.0,14955.0,3133.0,0.006065304856747389
15,10.482917785644531,0.1442723125219345,0.1442723125219345,0.40784066915512085,0.22054870426654816,0.5152380466461182,14438.0,594671.0,51026.0,13584.0,10.73039436340332,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.23978087306022644,0.47668248414993286,3414.0,150497.0,10824.0,3748.0,0.005488114431500435
16,10.466460227966309,0.14448308944702148,0.14448308944702148,0.4038360118865967,0.226153165102005,0.4970737397670746,13929.0,598035.0,47662.0,14093.0,10.718206405639648,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.22340618073940277,0.5181513428688049,3711.0,148421.0,12900.0,3451.0,0.004965851083397865
17,10.455424308776855,0.14448308944702148,0.14448308944702148,0.40773525834083557,0.22891928255558014,0.489829421043396,13726.0,599463.0,46234.0,14296.0,10.694818496704102,0.15339232981204987,0.15339232981204987,0.40286555886268616,0.2246703952550888,0.5210834741592407,3732.0,148442.0,12879.0,3430.0,0.004493287764489651
18,10.436424255371094,0.14448308944702148,0.14448308944702148,0.4066814184188843,0.22770775854587555,0.4983941316604614,13966.0,598330.0,47367.0,14056.0,10.650174140930176,0.15339232981204987,0.15339232981204987,0.380109578371048,0.22340618073940277,0.5181513428688049,3711.0,148421.0,12900.0,3451.0,0.0040656947530806065
