,HiddenNodes,lit_accuracy,lit_precision,lit_recall,lit_f1,sklearn_hamLoss,sklearn_accuracy,term_wise_accuracy,sklearn_macro_precision,sklearn_micro_precision,sklearn_macro_recall,sklearn_micro_recall,sklearn_macro_f1,sklearn_micro_f1,activation,type,phase,total_time,model_nm
0,100,0.0859321793151832,0.1853021609287967,0.09286711656771657,0.1237266569054524,0.040862651244693855,0.03573585665391584,0.9591373487553061,0.06259880770707141,0.5943321962739438,0.009344542481424203,0.07667569397427218,0.012561742422453689,0.13582801115408832,_bipolar_sigmoid,t1_bert,train,32.30600690841675,t1_bert_100__bipolar_sigmoid_uniform
1,200,0.10836063967857287,0.22381216025770087,0.11796305630987992,0.15449667022941982,0.040162253974825396,0.046204952687739075,0.9598377460251746,0.1614730211584408,0.6365068647310376,0.013064537197204443,0.09573459715639811,0.017986181212902085,0.16643615925609864,_bipolar_sigmoid,t1_bert,train,43.516377449035645,t1_bert_200__bipolar_sigmoid_uniform
2,300,0.11840065679578834,0.2402993087712234,0.12831305917094477,0.16729519737621287,0.03993540465664938,0.05164082947453191,0.9600645953433506,0.23659055771818452,0.6438901697757283,0.014438139758778107,0.10399458361543669,0.019714963320610346,0.1790679373961703,_bipolar_sigmoid,t1_bert,train,17.901254653930664,t1_bert_300__bipolar_sigmoid_uniform
3,400,0.13290410049172466,0.2682957519629555,0.14347005876001798,0.18696261951230933,0.03959938410410115,0.05929132273001812,0.9604006158958989,0.13911099929328297,0.654510556621881,0.015610842433019238,0.11543669600541638,0.020652930680120633,0.1962589928057554,_bipolar_sigmoid,t1_bert,train,21.309040546417236,t1_bert_400__bipolar_sigmoid_uniform
4,500,0.1402089722914262,0.2822545466747198,0.15112755368765984,0.19685371924914258,0.03944342519785514,0.06361989128246426,0.9605565748021448,0.23016271205933966,0.6599107474897732,0.01681363365426593,0.12014218009478674,0.02273687377562108,0.20327624720774387,_bipolar_sigmoid,t1_bert,train,25.105870485305786,t1_bert_500__bipolar_sigmoid_uniform
5,1000,0.18025856406088236,0.3482660559693977,0.19409558282919737,0.24926874718773429,0.03805964435698143,0.0817394805717737,0.9619403556430186,0.43458826512771814,0.7013142174432497,0.02764584237773482,0.15897088693297223,0.04022668040112295,0.2591897560437134,_bipolar_sigmoid,t1_bert,train,43.36166477203369,t1_bert_1000__bipolar_sigmoid_uniform
6,2000,0.27130342104081046,0.47751816752471066,0.2937623336392495,0.3637505448030944,0.03437617855309834,0.12653513187034426,0.9656238214469016,0.776537009304373,0.7752703826955075,0.0706516883075662,0.2523696682464455,0.1101533875648021,0.38078455409132705,_bipolar_sigmoid,t1_bert,train,86.53167676925659,t1_bert_2000__bipolar_sigmoid_uniform
7,3000,0.38403822510467195,0.6011971072571038,0.41441493502763643,0.4906303780767982,0.029369897662601337,0.19277229716126434,0.9706301023373987,0.9497510141295277,0.8383559542979833,0.1548756844168173,0.37010832769126606,0.2397851228957642,0.5135154176745497,_bipolar_sigmoid,t1_bert,train,128.23914408683777,t1_bert_3000__bipolar_sigmoid_uniform
8,4000,0.5262949309470656,0.7228640502787389,0.5600186688990779,0.6311058013027688,0.022439650992323985,0.29615462049526875,0.977560349007676,0.9830035758621162,0.8944370937122476,0.3403976982790596,0.5263371699390657,0.484981711019348,0.6627027257421734,_bipolar_sigmoid,t1_bert,train,179.81314969062805,t1_bert_4000__bipolar_sigmoid_uniform
9,5000,0.6909603554754343,0.8247928379698077,0.7287791101544373,0.7738190577438488,0.01419793170134153,0.4623515200322126,0.9858020682986585,0.9872464745648318,0.9319911504424778,0.6363278561646416,0.7130331753554502,0.7689751130245884,0.807940161104718,_bipolar_sigmoid,t1_bert,train,235.89735102653503,t1_bert_5000__bipolar_sigmoid_uniform
10,10000,0.957722656736145,0.9706739480571777,0.9668136032591444,0.9687399298884297,0.0020260479729595614,0.9361787799476545,0.9979739520270404,0.9826278834649658,0.9816331425830107,0.9652061266786226,0.9697698036560596,0.9736391386932634,0.9756654121894318,_bipolar_sigmoid,t1_bert,train,650.6816027164459,t1_bert_10000__bipolar_sigmoid_uniform
